comment_id,video_id,video_title,video_url,video_author,nickname,user_id,ip_location,create_time,year,like_count,sub_comment_count,impact_score,sentiment,sentiment_score,level1_category,level2_category,primary_level1,primary_level2,related_spots,primary_spot,content
298387468529,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,米***桑,,未知,2026-05-04 18:40,2026,60,39,10.86,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵阳市区/黔灵山,贵阳市区/黔灵山,花果园，本地人基本不去的
298325841265,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,相***森,,未知,2026-05-04 07:49,2026,47,0,6.81,客观探讨/咨询互动,0.0,住宿价格与酒店民宿,民宿卫生隔音与硬件体验,住宿价格与酒店民宿,民宿卫生隔音与硬件体验,贵州全域/综合,贵州全域/综合,做小买卖直播多的地方经济环境差
301259235200,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,在***才,,未知,2026-05-04 11:46,2026,74,125,12.31,客观探讨/咨询互动,0.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵阳市区/黔灵山,贵阳市区/黔灵山,同志们，真心问，外地人想去贵阳长期生活的话，安全方面没问题吧？
298570836081,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,大***吧,,未知,2026-05-06 11:19,2026,46,0,6.78,客观探讨/咨询互动,0.0,交通自驾与行程路况,山路弯道与自驾难度,交通自驾与行程路况,山路弯道与自驾难度,贵州全域/综合,贵州全域/综合,精神小妹别碰。常在河边走哪有不湿鞋，精神小妹放得开玩的花，但同样也是五毒俱全。感染个尖锐湿疣都算走大运了。如果是那四大类那真就没了人生没了朋友没了家人。
298554633041,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,爱***玖,,未知,2026-05-06 05:07,2026,51,43,10.71,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,问下当地朋友，这些是好女孩吗？如果是好女孩想娶一个，看到他们五一还不休息不辞辛劳地工作婚后一定可以过好日子[夜愿华章表情包_伸手]
298293825505,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,紫***玉,,未知,2026-05-03 22:22,2026,40,17,9.46,客观探讨/咨询互动,0.0,交通自驾与行程路况,山路弯道与自驾难度,交通自驾与行程路况,山路弯道与自驾难度,贵州全域/综合,贵州全域/综合,怎么这么多人在路边直播？不会尴尬吗
301270111968,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,猴***粑,,未知,2026-05-04 13:22,2026,39,7,8.61,客观探讨/咨询互动,0.0,餐饮美食与特色体验,特色小吃与夜市文化,餐饮美食与特色体验,特色小吃与夜市文化,贵阳市区/黔灵山,贵阳市区/黔灵山,花果园充其量就一个白宫打卡点和双子塔，其次，其次就是花果园购物中心，然后吃点就没有了，又不是没去花果园转过，搞不懂其它人硬洗什么，剩下的亮点你跟我讲在哪里？是商务区123号楼？还是花果园的交通？还是怼根杆杆直播一开，就故意装嗲花枝招展浓妆艳抹喊帮忙冲榜的小妹儿？
298298042881,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,l***园,,未知,2026-05-03 22:52,2026,39,2,7.63,客观探讨/咨询互动,0.0,交通自驾与行程路况,山路弯道与自驾难度,交通自驾与行程路况,山路弯道与自驾难度,贵州全域/综合,贵州全域/综合,某音上的长腿妹，就是这种，一般我就划走，很多原本腿长的也要开，就容易被 误伤，所以奉劝那些真正腿长的播主，就不要特效了。有没有开，就是一眼的事，现在真实更吸引人。
301370902608,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,名***了,,未知,2026-05-05 09:41,2026,44,5,8.5,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵阳市区/黔灵山,贵阳市区/黔灵山,每次刷到花果园，我都要分享一下。
298347441009,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,传***员,,未知,2026-05-04 12:14,2026,32,24,9.46,客观探讨/咨询互动,0.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵州全域/综合,贵州全域/综合,你好，一个人来贵州吗？那罚款50先交一下
298560336273,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,白***二,,未知,2026-05-06 08:28,2026,31,60,10.31,强力种草/惊艳好评,1.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵州全域/综合,贵州全域/综合,[脸红]浙江人看到贵州物价表示好便宜。。。
301913162960,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,大***记,,未知,2026-05-10 11:43,2026,30,5,7.94,客观探讨/咨询互动,0.0,交通自驾与行程路况,山路弯道与自驾难度,交通自驾与行程路况,山路弯道与自驾难度,贵州全域/综合,贵州全域/综合,不吹不黑，看开头我以为是缅甸
298460877809,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,一***s,,未知,2026-05-05 11:13,2026,46,11,9.26,客观探讨/咨询互动,0.0,自然风光与气候避暑,瀑布水景视觉震撼,自然风光与气候避暑,瀑布水景视觉震撼,贵州全域/综合,贵州全域/综合,[doge]这些小妹幻想着有一天有个大哥看上她
298352492737,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,二***命,,未知,2026-05-04 13:00,2026,27,1,6.69,客观探讨/咨询互动,0.0,住宿价格与酒店民宿,景区内住宿 vs 市区中转选择,住宿价格与酒店民宿,景区内住宿 vs 市区中转选择,贵阳市区/黔灵山,贵阳市区/黔灵山,花果园最赚钱的应该是那些包租公包租婆吧，一个套房隔成n多间房间出租，多有几套房就可以躺平了[doge_金箍]
298323678129,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,我***頭,,未知,2026-05-04 06:53,2026,35,24,9.59,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,比台灣好
303759291968,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,懆***西,,未知,2026-05-27 04:06,2026,31,12,8.76,客观探讨/咨询互动,0.0,住宿价格与酒店民宿,景区内住宿 vs 市区中转选择,住宿价格与酒店民宿,景区内住宿 vs 市区中转选择,贵阳市区/黔灵山,贵阳市区/黔灵山,"我东北人，10年来贵阳旅游，最后就留在这了，花果园T区买的房，三期，比一期安静，现在父母住呢，生活很便利。一期购物中心那边开始还是挺好的，各种大品牌商家入驻，年轻人晚上在那边跳街舞、玩滑板，氛围还行，就是没啥文化活动氛围。贵阳这个地方住了十几年，感觉最好的还是自然条件，比如气温、湿度、地质特点（不易地震、少洪涝等），周边山水多，不以雄奇见长，处处透露着秀气，适合周末和家人去周边玩玩山水，另外周边单日轻徒爬山去处很多。
但贵阳其他方面，以我走过大半个中国的浅见来看，比如文化、历史、经济、就业、民风等，用北京话来说，说好听点儿的吧，也就那么回事儿吧，哈哈。
近十几年，贵阳城市建设方面的里程碑有三大社区建设（花果园、未来方舟、世纪城），一个新区建设（以高新区为核心的观山湖新区，贵安不算吧，夭折了），工作关系，接触过一些建设过程中的上层建设会议、方案等，咋说呢，就是那一批有尚方宝剑的人不在了，本地撑不太住，哈哈，管理能力断层，GDP是夏洛大傻川那个班级名次实力，撑不起本地发展的愿景，也没资源。
疫情之前，其实贵阳很多贸易公司其实都关门了（亲自走访），这些公司往往都是驻贵阳辐射贵州市场。中小企业在高新区的孵化，也没成功走出来几个。疫情以后，很多人离开了贵阳，观山湖单身公寓至少走了一半人，再往后，越来越少。期间我以周边省份省会城市小做一下对比，结果让我很是深思。
今年，我没工作了，在思考要不要举家离开贵阳。"
302141242672,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,y***w,,未知,2026-05-12 14:39,2026,26,2,7.04,客观探讨/咨询互动,0.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵州全域/综合,贵州全域/综合,制造业不行，只能靠服务业（ccb）赚外地人的钱
299465106865,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,蛋***丶,,未知,2026-05-15 11:37,2026,26,3,7.33,避坑预警/痛点吐槽,-1.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵阳市区/黔灵山,贵阳市区/黔灵山,贵阳本地[doge]哥们说的标题真不假，去年我朋友找工作还被拉到传销窝[笑哭]高薪千万别信贵州普遍工资比较高的就是4500左右
301194470416,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,笑***鸟,,未知,2026-05-03 21:04,2026,30,2,7.25,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,UP太爽了吧，全国各地到处转！财务自由了吧
298389983873,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,懂***梨,,未知,2026-05-04 19:01,2026,49,5,8.66,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,"都是好女孩，彩礼只要88万，没有处女膜，你们的老婆~[永雏塔菲叮咚集动态_奸笑]
[美少女万华镜表情包_我也要吗]……[美少女万华镜表情包_嗯嗯]"
302383550161,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,温***_,,未知,2026-06-12 09:11,2026,25,4,7.5,客观探讨/咨询互动,0.0,自然风光与气候避暑,瀑布水景视觉震撼,自然风光与气候避暑,瀑布水景视觉震撼,贵阳市区/黔灵山 | 阿西里西韭菜坪/百里杜鹃,贵阳市区/黔灵山,我贵州毕节的，比贵阳还穷，大山里的，但是我研究生学历，没有辍学，我就是要读书
301260375648,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,洗***睡,,未知,2026-05-04 11:57,2026,41,4,8.22,客观探讨/咨询互动,0.0,交通自驾与行程路况,山路弯道与自驾难度,交通自驾与行程路况,山路弯道与自驾难度,贵州全域/综合,贵州全域/综合,看完觉得，现在摄像长头上的年代，普通人是不配有肖像权吗？路人露正脸的不应该打个码吗
301238559168,116510467035457,遍地精神小妹，号称贵阳小缅北。曾经各种灰产隐藏在密集的三十四层楼之中。娱乐不夜城。贵阳花果园，孙悟空来了店铺得把金箍棒弄丢的存在。,https://www.bilibili.com/video/av116510467035457,奇***記,閔***學,,未知,2026-05-04 07:30,2026,24,0,5.83,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,封面04：50
175443801232,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,喝***人,,未知,2023-07-17 11:32,2023,721,21,13.96,强力种草/惊艳好评,2.0,自然风光与气候避暑,瀑布水景视觉震撼,自然风光与气候避暑,瀑布水景视觉震撼,梵净山,梵净山,UP是会逛的，基本上市内比较好玩，近的景点都去过了，不过我推荐UP去梵净山！在铜仁那边有点远但很美丽！
175518968144,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,小***坡,,未知,2023-07-17 19:13,2023,452,23,13.35,客观探讨/咨询互动,0.0,安全防范与避坑预警,黔灵山猕猴抓咬与抢食抢包,安全防范与避坑预警,黔灵山猕猴抓咬与抢食抢包,贵阳市区/黔灵山,贵阳市区/黔灵山,本地人提醒，去黔灵山不要跟猕猴发生肉体接触，也不要用吃的喝的逗猴子，泼猴咬掉过小男孩雀雀的
175489088368,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,涟***婉,,未知,2023-07-17 16:19,2023,205,9,11.29,客观探讨/咨询互动,0.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵阳市区/黔灵山,贵阳市区/黔灵山,可以，我贵阳本地人现在就跟着你的玩法玩一遍（
175300279440,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,人***花,,未知,2023-07-16 15:36,2023,145,21,11.57,客观探讨/咨询互动,0.0,餐饮美食与特色体验,酸汤系列与特色火锅 | 特色小吃与夜市文化,餐饮美食与特色体验,酸汤系列与特色火锅,贵州全域/综合,贵州全域/综合,吃丝娃娃怎么是干吃的[笑哭]一定要灌酸汤啊
175644736576,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,夏***乔,,未知,2023-07-18 13:14,2023,135,7,10.45,客观探讨/咨询互动,0.0,餐饮美食与特色体验,酸汤系列与特色火锅 | 特色小吃与夜市文化,餐饮美食与特色体验,酸汤系列与特色火锅,贵州全域/综合,贵州全域/综合,"看到up主吃丝娃娃，在这里说一下包法：
1.先将右边（左边）的皮边缘拉到中间
2.再将左边（右边）的皮边缘拉到中间
3.把下面的皮边缘拉到中间
形成贵州用背带背娃娃的形状（上面不封口露出“娃娃头”）然后从上方没有封皮的地方倒酸汤进去，最后一口闷（看你包的量，一般都是一口闷）"
175494331712,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,好***了,,未知,2023-07-17 16:53,2023,60,2,8.26,客观探讨/咨询互动,0.0,自然风光与气候避暑,瀑布水景视觉震撼,自然风光与气候避暑,瀑布水景视觉震撼,贵州全域/综合,贵州全域/综合,小时候[笑哭]在天河潭坐船钻洞的时候撞到岩石了，当时感觉看到了满天星星
175634029696,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,白***马,,未知,2023-07-18 12:16,2023,50,2,8.0,客观探讨/咨询互动,0.0,自然风光与气候避暑,瀑布水景视觉震撼,自然风光与气候避暑,瀑布水景视觉震撼,贵州全域/综合,贵州全域/综合,东山寺掐着日落前去真的超级美！
175763000640,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,这***吗,,未知,2023-07-19 00:53,2023,46,3,8.16,避坑预警/痛点吐槽,-1.0,安全防范与避坑预警,黔灵山猕猴抓咬与抢食抢包,安全防范与避坑预警,黔灵山猕猴抓咬与抢食抢包,贵阳市区/黔灵山,贵阳市区/黔灵山,个人觉得黔灵公园真的很值得去！但不建议喂猴子吃东西。。容易被抢。。
175461650688,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,盆***子,,未知,2023-07-17 13:12,2023,46,29,10.18,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,好会玩啊up，主次分明
176085737728,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,s***z,,未知,2023-07-20 20:32,2023,36,14,9.12,实战攻略/避坑技巧,0.2,住宿价格与酒店民宿,景区内住宿 vs 市区中转选择,住宿价格与酒店民宿,景区内住宿 vs 市区中转选择,贵州全域/综合,贵州全域/综合,需要一份up主的旅游攻略。up住宿选的哪里啊
175345208528,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,C***9,,未知,2023-07-16 20:02,2023,36,1,7.11,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,哈哈哈哈哈 up自己一个人碎碎念真的好可爱～
175916409776,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,起***来,,未知,2023-07-19 21:59,2023,25,0,5.89,客观探讨/咨询互动,0.0,餐饮美食与特色体验,折耳根与口味适应度,餐饮美食与特色体验,折耳根与口味适应度,贵阳市区/黔灵山,贵阳市区/黔灵山,冷知识：湖南面就是贵阳本地面，因其特色是糊辣椒原名叫做糊辣面，贵阳话糊辣糊辣就叫成了湖南面[笑哭]湖南是没有这个湖南面的[偷笑]
175852600224,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,浅***叶,,未知,2023-07-19 16:06,2023,21,2,6.74,实战攻略/避坑技巧,0.2,交通自驾与行程路况,山路弯道与自驾难度,交通自驾与行程路况,山路弯道与自驾难度,贵阳市区/黔灵山,贵阳市区/黔灵山,upup，可以求一个贵阳的旅行线路图吗 ，8月也想去贵阳玩，看Up的路线很棒的样子 [保卫萝卜_哇][保卫萝卜_哇][保卫萝卜_哇]正好也是4天
175378394544,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,不***臭,,未知,2023-07-16 23:01,2023,20,1,6.26,实战攻略/避坑技巧,0.2,自然风光与气候避暑,瀑布水景视觉震撼,自然风光与气候避暑,瀑布水景视觉震撼,贵州全域/综合,贵州全域/综合,看了up的视频，发现没做好攻略（前几天刚回来）
175596455248,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,柏***屿,,未知,2023-07-18 07:11,2023,18,12,7.98,客观探讨/咨询互动,0.0,餐饮美食与特色体验,特色小吃与夜市文化,餐饮美食与特色体验,特色小吃与夜市文化,贵州全域/综合,贵州全域/综合,"哈哈哈哈哈哈哈哈哈哈哈哈哈真的好好笑哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈你怎么干吃丝娃娃啊up，灌汤丝娃娃/热汤丝娃娃，不过一般夏天都是凉汤，桌子旁边有一大瓶是倒在你的碗里的，贵州人吃任何东西都要蘸的，不然太干了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈你怎么干吃哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
⬇️图2的汤就是用来拿勺子舀进丝娃娃里面的哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈"
175441112800,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,下***子,,未知,2023-07-17 11:16,2023,17,3,6.72,客观探讨/咨询互动,0.0,餐饮美食与特色体验,酸汤系列与特色火锅,餐饮美食与特色体验,酸汤系列与特色火锅,贵州全域/综合,贵州全域/综合,妈呀 这家贵厨酸汤牛肉我也在这里吃过同款[笑哭]
175182342320,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,格***雀,,未知,2023-07-15 22:09,2023,12,6,6.79,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,下一站去哪里
175569054624,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,x***j,,未知,2023-07-17 23:39,2023,10,1,5.29,客观探讨/咨询互动,0.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵阳市区/黔灵山,贵阳市区/黔灵山,那个一夜暴富喷泉一上来好好笑！有被安利了贵阳
175214020384,230926947,论一个人去贵阳旅游都干了啥？,https://www.bilibili.com/video/av230926947,大***上,妮***员,,未知,2023-07-16 01:20,2023,10,2,5.7,强力种草/惊艳好评,1.0,餐饮美食与特色体验,特色小吃与夜市文化,餐饮美食与特色体验,特色小吃与夜市文化,贵州全域/综合,贵州全域/综合,"UP UP大写就会🔥🔥🔥
你有推荐的酒店吗？[星星眼]"
301514959184,116512564250274,锐评贵阳旅游圣地,https://www.bilibili.com/video/av116512564250274,逆***人,路***明,,未知,2026-05-06 15:47,2026,13,0,4.96,强力种草/惊艳好评,1.0,餐饮美食与特色体验,特色小吃与夜市文化,餐饮美食与特色体验,特色小吃与夜市文化,贵阳市区/黔灵山,贵阳市区/黔灵山,市区真正值得作为景点的就黔灵公园，其他什么恒丰步行街，花果园，青云市集，明生路最多当逛街消费吃饭的去处
259799874465,114359007253799,贵阳旅行｜纯吃不玩躺酒店的三天vlog（内含酒店推荐）,https://www.bilibili.com/video/av114359007253799,进***子,七***酱,,未知,2025-04-18 20:47,2025,1134,10,13.95,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,再一次意识到局子是富婆[大哭][大哭]偶们不一样
260249411585,114359007253799,贵阳旅行｜纯吃不玩躺酒店的三天vlog（内含酒店推荐）,https://www.bilibili.com/video/av114359007253799,进***子,云***君,,未知,2025-04-24 15:35,2025,970,16,14.15,客观探讨/咨询互动,0.0,餐饮美食与特色体验,特色小吃与夜市文化,餐饮美食与特色体验,特色小吃与夜市文化,贵阳市区/黔灵山,贵阳市区/黔灵山,打开之前＂什么贵阳酒店要两千多？＂打开之后＂我贵阳本地人也想来住两晚＂[喜极而泣]
260692512848,114359007253799,贵阳旅行｜纯吃不玩躺酒店的三天vlog（内含酒店推荐）,https://www.bilibili.com/video/av114359007253799,进***子,水***纳,,未知,2025-04-18 20:53,2025,884,4,12.79,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,包含了这么多东西的套餐，突然感觉这个价格也还好了，不知道是工作日才有还是周末也有
259800823953,114359007253799,贵阳旅行｜纯吃不玩躺酒店的三天vlog（内含酒店推荐）,https://www.bilibili.com/video/av114359007253799,进***子,k***l,,未知,2025-04-18 20:59,2025,830,41,14.82,客观探讨/咨询互动,0.0,餐饮美食与特色体验,特色小吃与夜市文化,餐饮美食与特色体验,特色小吃与夜市文化,贵州全域/综合,贵州全域/综合,想知道一个大概要赚多少才能过上主播这种生活呢…[酸了]
260692888608,114359007253799,贵阳旅行｜纯吃不玩躺酒店的三天vlog（内含酒店推荐）,https://www.bilibili.com/video/av114359007253799,进***子,洛***雨,,未知,2025-04-18 20:56,2025,469,1,10.92,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,我服了冰岛是bb那个冰岛异食癖的梗吗哈哈哈哈哈哈哈哈又笑一集
259803686833,114359007253799,贵阳旅行｜纯吃不玩躺酒店的三天vlog（内含酒店推荐）,https://www.bilibili.com/video/av114359007253799,进***子,S***i,,未知,2025-04-18 21:34,2025,484,6,12.22,客观探讨/咨询互动,0.0,消费预算与综合性价比,高性价比与平民消费好评,消费预算与综合性价比,高性价比与平民消费好评,贵州全域/综合,贵州全域/综合,完了完了如果两个人住的话真的超级无敌划算啊
259836921009,114359007253799,贵阳旅行｜纯吃不玩躺酒店的三天vlog（内含酒店推荐）,https://www.bilibili.com/video/av114359007253799,进***子,l***Z,,未知,2025-04-19 10:22,2025,478,2,11.36,客观探讨/咨询互动,0.0,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,综合旅游体验与漫游杂谈,全省概览/多景点串联游记,贵州全域/综合,贵州全域/综合,vlog真的拍的很好，，笨人一个短视频都要两倍速看得人看这个vlog原速津津有味，然后才发现居然长达12分钟，，
260694730896,114359007253799,贵阳旅行｜纯吃不玩躺酒店的三天vlog（内含酒店推荐）,https://www.bilibili.com/video/av114359007253799,进***子,简***上,,未知,2025-04-18 21:19,2025,473,2,11.34,客观探讨/咨询互动,0.0,餐饮美食与特色体验,特色小吃与夜市文化,餐饮美食与特色体验,特色小吃与夜市文化,贵州全域/综合,贵州全域/综合,豪华酒店真的住过一次就回不去了……太爽了……
